year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills
2021,부산독립영화제,장학생,장주선,로컬투로컬,,드라마,고등학생 희원은 저소득층 장학금을 받기 위해 자신의 처지를 증명해 줄 서류를 발급받아야 하지만 좀처럼 쉽지 않다.,,28,2021,"조예주,박희은,권민희",https://ssl.pstatic.net/imgmovie/mdi/mit110/2080/208022_P01_171632.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/62/tn_DST738718.jpg
2021,부산독립영화제,나들이,김선경,스펙트럼 부산 - 리와인드,,,무더운 여름날 엄마와 만삭의 딸은 집을 구하기 위해 길을 나선다. 짧지만 즐겁지 않은 나들이를 통해 서로에 대한 애정을 확인하고 교감하게 되는 모녀 이야기,,15,2001,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0361/36126_P01_183316.jpg,
2021,부산독립영화제,운동회,김진태,포럼,,"드라마,코메디,가족",중년의 가장 철구는 갑작스런 해직 통보를 받게 된다. 취직자리 알아보는 것도 여의치 않은데 그의 가족들 각자의 사정도 만만치 않다. 다양한 캐릭터로 전개되는 집단 드라마의 균형감을 유지하며 삶의 긍정을 쾌활하게 응시하는 영화.,,75,2016,"양지웅,김수안,이정비",https://ssl.pstatic.net/imgmovie/mdi/mit110/1378/137855_P07_110910.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700485.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700486.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700487.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700488.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700489.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700490.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/16/tn_DST700491.jpg"
2021,시퀀스 국제단편영화제,신의 딸은 춤을 춘다,변성빈,,,코메디,신미는 댄서로 활동하는 트렌스젠더 여성이다. 어느 날 신미에게 병무청으로부터 군 입대를 위한 병역판정검사를 받아야한다는 연락이 온다.,,25,2020,"HAEJUN,김우겸,임호준",https://ssl.pstatic.net/imgmovie/mdi/mit110/1949/194942_P01_113948.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/54/56/tn_DST694253.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/56/tn_DST694254.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/56/tn_DST694255.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/56/tn_DST694256.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/54/56/tn_DST694257.jpg"
2021,경남독립영화제,블루시티서울,정성준,초청,,뮤직,30대 택시기사 진철은 청년이 택시에 놓고 내린 기타 때문에 장거리 손님을 태우지 못한다.화가 난 진철은 낙원상가로 향한다.,,29,2020,"강길우,김범진,송민혁",https://ssl.pstatic.net/imgmovie/mdi/mit110/2072/207216_P01_105325.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733612.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733613.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733614.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733616.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733617.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733611.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/12/tn_DST733615.jpg"
2021,삿포로 국제단편영화제,털괴,김오지숙,Horror,,공포,캥거루족 시나리오 작가 지망생 소영은 털이 많은 엄마 남자친구 웅섭으로부터 경제적 독립에 대한 압박을 받는다.그때부터 집 안에 털이 날리고 털괴의 목소리가 소영을 괴롭힌다.소영은 털괴의 정체가 웅섭임을 밝히기 위해 노력한다.,,25,2020,"안소요,오정민,오민애",https://ssl.pstatic.net/imgmovie/mdi/mit110/1948/194888_P01_142511.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/63/tn_DST728685.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/63/tn_DST728686.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/63/tn_DST728687.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/63/tn_DST728688.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/63/tn_DST728689.jpg"
2021,천안 국제초단편영화제,거꾸로,서은유,,감독상,기타,,,,,,,
2021,천안 국제초단편영화제,"사랑하자 너부터,",유호재,본선,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2117/211748_P04_172921.jpg,
2021,충무로단편영화제,세상이 그대를 힘들게 할지라도,조영상,일반/대학,,기타,,,,,,,
2021,충무로단편영화제,그 아래 작은 우물,김승연,청년/ 대학생부문,감독상,"미스터리,스릴러",남자친구의 그림을 찾아 헤매던 수지는 그림 속 괴물을 마주하게 된다.,,16,2021,"정하리,서원준,이다빛나",,
2021,충무로단편영화제,자무시처럼,안수민,일반/ 비경쟁부문,심사위원 언급,기타,,,,,,,
2021,충무로단편영화제,해녀들의 이야기,지웅배,청년/ 대학생부문,특별언급상,"지역,자연ㆍ환경,인물","대한민국의 아름다운 섬 제주도. 돌과 바람, 그리고 여자가 유명한 섬이기도 하죠. 여행객들에게 마음의 위로 받고자 가는 바다라면, 누군가는 거칠고 험한 바다 속으로 숨을 참고 들어가는 분들이 계십니다. 바로 제주해녀입니다. 해녀들의 이야기를 지금 들려드립니다.",,10,2021,"지웅배,강지원,김남규",https://ssl.pstatic.net/imgmovie/mdi/mit110/1995/199590_P02_144417.png,"http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746698.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746697.jpg"
2021,충무로단편영화제,"새, 공작(恐雀)",박근영,청년/대학생 부문,연기상(여자),드라마,여러 사람들에게 들어온 안 좋은 말로 인해 자존감이 무척 떨어져 있는 수현. 자신감 하락으로 인해 세상과 단절하고 싶고 히키코모리 마냥 살아간다. 어느 날 수현이는 총을 얻게 되고 앞으로 이 총으로 무엇을 해 나아갈지 고민한다.,,17,2021,"박서희,김윤희,김가은",,"http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746671.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746672.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746673.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746674.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746675.jpg"
2021,충무로단편영화제,나쁜 거래,배영한,일반/비경쟁 부문,가작,드라마,수진은 상식에게 이제 그만 놓아달라고 한다.그러자 상식은 놓아주는 조건으로 팔팔한 젊은 청년을 데려오라고 거래를 하는데...,,12,2021,"김경태,이혜원,조가민",,"http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746609.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746610.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746611.jpg"
2021,충무로단편영화제,운동화,전권하,일반/ 비경쟁부문,특별언급상,드라마,사이가 좋은 부녀지간 아버지는 대리기사로 일하고 있고 딸은 수학여행을 앞두고 있다 딸을 위하여 운동화를 사주기 위해서 열심히 대리기사일을 하고 있는데...,,22,2021,"이나현,곽민준,신예은",,
2021,충무로단편영화제,영화는 이미 완성되었다,이정하,일반/비경쟁 부문,가작,드라마,"단편영화 촬영을 마치고 정리를 하던 와중에 백업 중이던 외장하드가 사라졌다?!한참동안 외장하드를 찾던 지형 감독에게 의문의 전화가 오는데...자신이 누구인지 자신에게 무얼 잘못했는지 용서를 구하지 못하면 영상 파일들을 삭제하겠다는 협박을 받는다.아뿔싸. 어쩐지 촬영을 마친 스태프들의 표정이 좋지 않았던 게 떠오르고...이런 짓을 할 만한 사람을 생각해 보지만, 3일 밤을 지새우게 한 것부터 밥을 제대로 안 준 것까지 잘못한 것들이 너무 많다.과연 외장하드를 무사히 돌려받을 수 있을까?",,,2021,Christopher Lim,,
2021,충무로단편영화제,수필러브,홍두표,장편독립영화부문,블루리본 대상,멜로/로맨스,"한 장의 편지로 시작된 그 날의 기억들.유튜브 라디오 채널을 운영하는 희철. 어느 날 한 장의 편지로 된 사연이 도착하고, 그 편지 속에는 풋풋했던 두 남녀의 따뜻하고 아름다운 연애 이야기가 담겨있는데... 매주 사연을 읽어가면서 점차 편지 속의 주인공에 대한 궁금증과 이해할 수 없는 의미심장한 말들이 희철의 가슴을 파고들고, 끝내 희철은 지난 날 들에 대한 기억들이 불현듯 떠오른다.",12세관람가,96,2019,"김희철,이봄,유호재",https://ssl.pstatic.net/imgmovie/mdi/mit110/2018/201828_P01_165401.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729753.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729754.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729755.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729756.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729757.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729758.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729759.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729760.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729761.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/57/74/tn_DST729762.jpg"
2021,충무로단편영화제,파란,이현빈,일반/비경쟁 부문,입선,드라마,"영화 전공인 4학년 2학기 졸업반 종수는 졸업영화보다 취업이 간절하다. 취업을 준비하던 종수는 자신이 입사하고 싶어하던 회사의 인턴십에 합격한다. 이 인턴십을 이행할 수 있는 조건은 8월 기준, 4년제 대학의 졸업자 혹은 예정자여야 한다. 종수는 이번 학기까지 이수를 해야 졸업 예정 증명서를 제출할 수 있다. 그러던 어느 날 같은 팀 연출의 휴학과 함께 엎친 데 덮친 격으로 가족문제와 COVID-19 펜데믹 상황 때문에, 졸업 학점 이수를 위한 수업에 문제가 생긴다. 과연 종수는 인턴십을 위해 기한 내에 졸업 예정 증명서를 제출할 수 있을까?",,,2021,"강현우,박보성,박지산",,"http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746612.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746613.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/36/tn_DST746614.jpg"
2021,충무로단편영화제,고립,유호재,일반/ 비경쟁부문,촬영상,스릴러,한 남자가 아이스 아메리카노를 사기 위해 집을 나선다.알 수 없는 무언가를 보고 남자는 다시 집안으로 들어온다.그렇게 그의 고립생활이 시작된다. 하루... 이틀...어느 새 30일이라는 시간이 흘러간다.30일간 알 수 없는 무언가와의 사투가 시작되는데...,,28,2020,"유호재,김정수",,http://file.koreafilm.or.kr/thm/01/copy/00/59/37/tn_DST746747.jpg
2021,전북독립영화제,창밖은 겨울,이상진,장편경쟁,,드라마,"영화감독을 그만두고 고향으로 내려와 버스 기사를 하던 석우. 어느 날 터미널에서 누군가가 잃어버린 MP3 플레이어를 줍게 되고, MP3 플레이어의 주인을 알아내는 과정을 통해 자신의 과거와 마주하게 된다.",,105,2020,"곽민규,한선화",https://ssl.pstatic.net/imgmovie/mdi/mit110/2041/204171_P01_164356.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740037.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740038.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740039.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740040.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/75/tn_DST740041.jpg"
2021,웁살라 국제단편영화제,봄,이종언,Festival Favourites from 40 years: Co-workers' Recollections,,드라마,"시놉시스 어린 영민은 산에서 아버지를 잃어버린다. 혼자서 산을 내려온 영민이 찾아간 곳은 월악산 관리 사무소... 그곳에서 만난 관리인 은석과 영민의 이틀간 이야기.  연출의도  가까운 사람과 갈등할 때 우리는 어느 때 보다 힘들다. 그때마다 우리는 떠나있고 싶다. 그들에게 상처를 주고 또 상처를 받는 일이 견디기 힘들기 때문이다. 그러나 우리는 안다. 우리가 떠나고자 하는 이유는 다시 돌아오고자 함임을.... 우리의 마음이 비워졌을 때, 그래서 미움도 아픔도 없어져 평안을 되찾았을 때, 그때 다시 그들을 사랑하고자 함이다.",,14,2002,"임형국,하동욱,김선애",,
2021,충주단편영화제,출사,유호재,일반/비경쟁,편집상,기타,,,,,,,
2021,광화문국제단편영화제,잔소리,최정열,시네마 올드 앤 뉴: 국내감독전,,드라마,지극히 일반적이고 일상적인 어머니의 잔소리가 계속된다. 그러나 어느새 어머니는 떠나고 아들의 품엔 웃는 모습이 고운 어머니의 영정사진이 안겨있다. 카메라는 참을 수 없었던 잔소리가 가슴을 파고들며 그리워 지는 순간을 포착해 내었다. 플랑세캉스의 묘미를 잘 살린 수작이다.연출의도. 우리들은 자주 혹은 가끔 엄마의 잔소리를 들으며 살아간다.들을 때는 귀찮고 짜증스럽지만 살다보면 그 잔소리가 무겁게 다가 올 때가 있지 않을까? 참을 수 없었던 잔소리가 가슴 속 깊은 곳을 파고들 그 때가.,,10,2008,"길해연,정영헌",,"http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141630.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141631.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141632.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141633.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141634.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141635.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141636.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141637.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141638.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/32/46/tn_DSKT141639.jpg"
2021,광화문국제단편영화제,자유연기,김도영,시네마 올드 앤 뉴: 국내감독전,,드라마,육아로 정신없는 나날을 보내는 배우 지연은 어느 날 유명감독의 영화 오디션을 보러오라는 전화를 받는다. 감독 앞에 선 지연은 자신의 연기를 펼쳐보인다.,,30,2018,"강말금,이재인,미아",https://ssl.pstatic.net/imgmovie/mdi/mit110/1742/174276_P01_164622.png,"http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297807.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297808.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297809.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297810.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297811.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297812.jpg"
2021,광화문국제단편영화제,옥천,이경원,국내경쟁,,,"6년 전 사고 후 사라졌던 아내가, 기억을 잃어버린 채 현재 남편과 함께 옥천을 찾는다.",,,2021,"김재철,정지혜,조의진",https://ssl.pstatic.net/imgmovie/mdi/mit110/1508/150831_P01_163607.jpg,
2021,광화문국제단편영화제,4학년 보경이,이옥섭,시네마 올드 앤 뉴: 국내감독전,,드라마,"동양화학과 졸업반 보경은 덕우와 4년째 연애 중이나 선배가 좋다. 선배의 집에 다녀온 보경은 연일 덕우를 시켜 버려진 소파와 중고 선풍기를 작업실로 들여놓는다.연출의도: 신뢰를 중요시 여기면서도, 나의 마음이 한결같지 않음을 알고 있어 괴롭다. 한결같을 수 없다는 것을 알기에 보경이가 밉지 않았으면 좋겠다. 아닌 척 하지 말기.",,28,2014,"김꽃비,구교환,백수장",https://ssl.pstatic.net/imgmovie/mdi/mit110/1223/122369_P01_120743.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/48/58/tn_DSKT293285.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/58/tn_DSKT293286.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/58/tn_DSKT293287.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/58/tn_DSKT293288.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/58/tn_DSKT293289.jpg"
2021,광화문국제단편영화제,우리집,이오은,국내경쟁,,인물,"나는 2002년부터 유럽에 살고 있다. 2016년 나는 한 살배기 아들을 데리고 오랜만에 부모님을 만나러 한국에 갔다. 집에 머무는 동안 나는 아빠를 위한다는 생각으로 파킨슨병을 앓고 있는 엄마를 요양원으로 보냈다. 이 이야기는 세대가 교차하는 지점에 대한 이야기이다. 내 아들이 걸음마를 배우기 시작하고, 엄마가 걷기를 잊어버리기 시작하던 그 지점에서.​",,12,2015,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2076/207628_P01_100619.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/30/tn_DST746009.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/30/tn_DST746010.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/30/tn_DST746011.jpg"
2021,광화문국제단편영화제,아파트,효민,국내경쟁,국내경쟁 씨네큐브상,스릴러,"택시기사는 손님을 태우고 아파트 단지에 들어가게 된다. 손님을 내려준 뒤, 나가는 길을 찾지 못하는 택시기사. 그가 가는 모든 길이 막다른 길이다. 그러던 와중에 올라탄 다른 손님 (임서영 역). 과연 택시기사는 새로운 손님과 아파트 단지를 빠져나갈 수 있을까?",,18,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2104/210403_P01_102112.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/39/tn_DST746869.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/39/tn_DST746870.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/39/tn_DST746871.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/39/tn_DST746872.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/39/tn_DST746873.jpg"
2021,광화문국제단편영화제,신의 아이들은 연기가 어렵다,변성빈,국내경쟁,,"문화,기업ㆍ기관ㆍ단체","단편영화  신의 딸은 춤을 춘다 의 리딩 현장에서 배우 해준은 처음 해보는 영화 연기가 어렵고, 배우 우겸은 자신이 맡은 게이 역할이 어렵다.",,8,2020,HAEJUN,https://ssl.pstatic.net/imgmovie/mdi/mit110/2004/200461_P01_110624.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/93/tn_DST741808.jpg
2021,광화문국제단편영화제,2박 3일,조은지,시네마 올드 앤 뉴: 국내감독전,,멜로드라마,"남자친구 민규와의 2주년을 축하하기 위해 민규네 집으로 가는 지은. 하지만 민규는 지은에게 이별을 통보한다. 갑작스런 이별을 받아들일 수 없는 지은은 그 곳을 떠나지 못한 채 민규네 가족들과 이상한 동거를 시작한다. 민규네 가족들에게도 이별이 있다. 가출한 민규 엄마 때문에 언제 뿔뿔이 흩어질지 모르는 가족들. 생업을 포기한 채 가출한 아내만 찾아다니는 민규 아빠는 매번 헛방이고, 가출한 딸내미 때문에 사위 눈치만 보는 할머니는 속 편한 날이 없다. 그리고 철없는 백수 막내아들 민석과 가정사에 무심한 민규. 그 속에서 지은이와 민규 가족들은 각자의 이별을 함께 하게 되는데..    [제16회 미쟝센 단편영화제]",,,2016,"정수지,송지혁,이강녕",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165065_P01_142655.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299389.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299390.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299391.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299392.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299393.jpg"
2021,광화문국제단편영화제,몽구스피킹,우문기,시네마 올드 앤 뉴: 국내감독전,,드라마,영화 감독 지망생 몽구. 잘나가는 영화 제작자 병곤에게 시나리오 피칭을 한다. 아주 짧게 굵게 엑기스만.,,9,2012,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1093/109329_P01_154632.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/59/16/tn_DST744422.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/16/tn_DST744423.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/16/tn_DST744424.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/16/tn_DST744425.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/59/16/tn_DST744421.jpg"
2021,광화문국제단편영화제,조인성을 좋아하세요,정가영,시네마 올드 앤 뉴: 국내감독전,,드라마,영화감독 가영은 조인성을 캐스팅하고 싶다. 아직 시나리오는 없지만 상상은 끝없이 펼쳐진다. 가영은 전화로 자신의 구상을 이야기하다 진짜 조인성의 전화를 받는다.,15세관람가,19,2017,"정가영,전은지,한지수",https://ssl.pstatic.net/imgmovie/mdi/mit110/1689/168978_P03_112719.png,"http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297837.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297838.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297839.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297840.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/20/tn_DSKT297836.jpg"
2021,제주혼듸독립영화제,4.5평,김제현,제주신작,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1987/198744_P01_144955.jpeg,
2021,홀리 단편영화제,코마,송수린,Music Video 출품,,기타,,,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2120/212083_P01_170839.png,
2021,서울영등포국제초단편영화제,얼음,곽새미,국내경쟁,,드라마,"치유되지 않는 트라우마로 인해 엄마의 애정과 위로를 갈구하는 마음으로 아이스크림을 데려가곤 하던 도아. 그러던 어느 날, 아이스크림이 말을 걸어온다. 이제 무서워할 필요 없다고. 도아, 너에게 힘을 주겠다고...",,10,2021,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2083/208312_P01_182542.jpg,
2021,서울영등포국제초단편영화제,아쿠아마린,유종석,임선우 배우 특별전,,드라마,어느 모텔 방. 영은 도피 중인 애인 유환의 머리를 염색해준다.,,17,2019,"임선우,권다함",https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185101_P01_163835.png,"http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST652031.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST652032.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/51/19/tn_DST652033.jpg"
2021,서울영등포국제초단편영화제,기로,한지수,임선우 배우 특별전,,공포,"대학에 강의가 있는 여자가 택시를 탄다. 기사는 뜬금없이 여자에게 운이 좋은 사람이냐 묻더니, 자신이 얼마나 운이 없는지를 말하기 시작한다. 처음에는 대수롭지 않게 생각하고 귀찮아만 하던 여자. 그러나 기사의 말이 계속 될수록 무언가 이상하다는 것을 느끼게 된다.",,12,2019,"임선우,허정도",https://ssl.pstatic.net/imgmovie/mdi/mit110/1859/185961_P01_142804.png,http://file.koreafilm.or.kr/thm/01/copy/00/51/45/tn_DST656108.jpg
2021,서울영등포국제초단편영화제,조금 부족한 여자,허수영,국내경쟁,,드라마,"어느 날 아침. 토막 난 여자의 몸이 발견된다. 하체와 왼손 외에 다른 몸은 흔적도 없이 사라졌으며 어떤 침입의 증거도 찾을 수 없어 사건이 미궁에 빠지려던 찰나, 남아있던 왼손이 다섯 손가락으로 일어나 증언을 한다. 서로를 너무 싫어한 나머지 떠나버린 다른 몸을 찾아 하체와 왼손은 길을 나선다.",,10,2020,"김하리,이성경,하지웅",https://ssl.pstatic.net/imgmovie/mdi/mit110/1948/194883_P01_152229.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/55/76/tn_DST708078.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/76/tn_DST708079.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/55/76/tn_DST708080.jpg"
2021,서울영등포국제초단편영화제,서울소리,김경배,국내경쟁,,,소년의 방안으로 들어오는 행진 속에 소년이 휩쓸리고 혼란 속에 길을 잃는다.,,3,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1963/196310_P01_134811.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/56/34/tn_DST715618.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/34/tn_DST715616.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/34/tn_DST715615.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/56/34/tn_DST715617.jpg"
2021,서울영등포국제초단편영화제,코,윤한나,임선우 배우 특별전,,드라마,"한나는 다친 코를 가린 채 잠적한 남자친구 현수를 찾아다닌다. 사라진 현수, 내내 무례한 과외 학생 재우와 재우의 엄마, 그리고 달갑지 않은 손님인 현수의 엄마 민옥까지, 이들과 관계하는 며칠 동안 한나의 내면에는 어떤 파장이 일어난다.",,27,2019,"임선우,신혜경,방주환",https://ssl.pstatic.net/imgmovie/mdi/mit110/1895/189591_P01_142107.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/53/59/tn_DST684034.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/59/tn_DST684035.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/59/tn_DST684036.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/59/tn_DST684037.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/53/59/tn_DST684038.jpg"
2021,서울영등포국제초단편영화제,감독님 연출하지 마세요,이대영,임선우 배우 특별전,,코메디,민경은 단편영화 주인공을 맡아 촬영에 임한다. 시간이 지날수록 현장이 꼬이고 감독과 미세한 균열이 일기 시작한다.,,14,2017,"임선우,문혜인,이승원",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165071_P01_151730.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299386.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299387.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/56/tn_DSKT299388.jpg"
2021,서울영등포국제초단편영화제,어느 날,이수형,국내경쟁,,드라마,"어느 여름날 아침, 민수는 엄마의 목소리에 잠에서 깬다.",,11,2020,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1986/198656_P01_182202.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/43/tn_DST736731.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/43/tn_DST736732.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/43/tn_DST736733.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/43/tn_DST736734.jpg"
2021,서울영등포국제초단편영화제,치석,염지희,임선우 배우 특별전,,"드라마,스릴러",치과에 찾은 희수는 치위생사인 미선에게 스케일링 치료를 받기 원한다. 하지만 그녀에게는 미선을 찾아온 다른 이유가 있는 듯하다.   [제16회 미쟝센 단편영화제],,11,2017,"임선우,연예지,김대기",https://ssl.pstatic.net/imgmovie/mdi/mit110/1650/165098_P01_142722.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/72/tn_DSKT307374.jpg
